Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2012 Hyundai Sonata Hybrid Base,"$3,950",Woodbridge Public Auto Auction,Automatic,Front-Wheel Drive,Hybrid,2.8,92 reviews,"Woodbridge, VA (51 mi.)","150,480 mi."
2011 Toyota Prius I,"$11,995",Maximum Auto Outlet,Automatic,Front-Wheel Drive,Hybrid,2.4,437 reviews,"Manassas Park, VA (53 mi.)","84,624 mi."
2014 Toyota Prius c Two,"$12,995",Maximum Auto Outlet,Automatic,Front-Wheel Drive,Hybrid,2.4,437 reviews,"Manassas Park, VA (53 mi.)","54,468 mi."
2020 Ford Escape SE,"$19,500",Koons Woodbridge Hyundai,Automatic,Front-Wheel Drive,Hybrid,3.4,440 reviews,"Woodbridge, VA (53 mi.)","33,732 mi."
2017 Toyota Prius Two,"$18,995",Maximum Auto Outlet,Automatic,Front-Wheel Drive,Hybrid,2.4,437 reviews,"Manassas Park, VA (53 mi.)","59,592 mi."
2023 Chrysler Pacifica Hybrid Limited,"$33,777",Premier Automotive,Automatic,Front-Wheel Drive,Hybrid,3.2,235 reviews,"Dumfries, VA (58 mi.)","4,775 mi."
2017 Ford Fusion Hybrid SE,"$9,977",Bob Ruth Ford,Automatic,Front-Wheel Drive,Hybrid,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","123,221 mi."
2021 Chrysler Pacifica Hybrid Limited,"$31,995",Shively Motors Dodge Chrysler Jeep Ram of Shippensburg,Automatic,Front-Wheel Drive,Hybrid,0,159 reviews,"Shippensburg, PA (72 mi.)","44,206 mi."
2020 Chrysler Pacifica Hybrid Touring L,"$24,600",Heritage Toyota CDJR of Harrisburg,Automatic,Front-Wheel Drive,Hybrid,4.8,"4,892 reviews","Harrisburg, PA (76 mi.)","42,538 mi."
2020 Ford F-150 XL,"$24,987",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","118,688 mi."
2023 Toyota Camry SE,"$28,500",Mercedes-Benz of Catonsville,Automatic,Front-Wheel Drive,Hybrid,4.4,578 reviews,"Baltimore, MD (6 mi.)","36,268 mi."
2023 Hyundai Sonata Hybrid Limited,"$29,900",Ourisman Hyundai of Bowie,Automatic,Front-Wheel Drive,Hybrid,3.4,835 reviews,"Bowie, MD (23 mi.)","6,352 mi."
2022 Kia Sorento Hybrid EX,"$30,491",Hersons Kia,Automatic,Front-Wheel Drive,Hybrid,4.6,540 reviews,"Rockville, MD (28 mi.)","32,572 mi."
2023 Toyota Camry LE,"$25,597",Jim Coleman Toyota,Automatic,Front-Wheel Drive,Hybrid,4.6,"1,310 reviews","Bethesda, MD (30 mi.)","63,476 mi."
2024 Toyota Corolla Hybrid LE,"$27,995",Fitzgerald Toyota Gaithersburg,Automatic,Front-Wheel Drive,Hybrid,4.8,"1,133 reviews","Gaithersburg, MD (30 mi.)",390 mi.
2024 Toyota Corolla Hybrid LE,"$24,900",Passport Toyota,Automatic,Front-Wheel Drive,Hybrid,4.2,409 reviews,"Suitland, MD (32 mi.)","2,007 mi."
2022 Ford Escape SE,"$25,500",Passport Nissan of Alexandria,Automatic,Front-Wheel Drive,Hybrid,4.3,430 reviews,"Alexandria, VA (39 mi.)","17,350 mi."
2021 Toyota Camry LE,"$25,991",DARCARS Toyota Frederick,Automatic,Front-Wheel Drive,Hybrid,4.1,"1,604 reviews","Frederick, MD (41 mi.)","20,874 mi."
2019 Ford Fusion Hybrid Titanium,"$15,500",Koons Sterling Ford,Automatic,Front-Wheel Drive,Hybrid,4,982 reviews,"Sterling, VA (41 mi.)","88,070 mi."
