Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2021 Hyundai Kona EV Ultimate,"$22,490",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","35,731 mi."
2020 Chevrolet Bolt EV FWD LT,"$15,345",Adams Chevrolet,Automatic,Front-Wheel Drive,Electric,4.2,283 reviews,"Havre De Grace, MD (37 mi.)","25,050 mi."
2023 Nissan ARIYA ENGAGE,"$27,500",Passport Nissan of Alexandria,Automatic,Front-Wheel Drive,Electric,4.3,430 reviews,"Alexandria, VA (39 mi.)","10,216 mi."
2021 Hyundai Kona EV Limited,"$21,950",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","21,176 mi."
2021 Hyundai Kona EV Limited,"$20,690",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","37,843 mi."
2020 Hyundai Kona EV Ultimate,"$15,900",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","36,946 mi."
2020 Chevrolet Bolt EV FWD Premier,"$19,950",Easterns Automotive Group of West Baltimore,Automatic,Front-Wheel Drive,Electric,5,28 reviews,"Baltimore, MD (8 mi.)","25,456 mi."
2020 Chevrolet Bolt EV FWD LT,"$19,275",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Electric,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","26,913 mi."
2021 Hyundai Kona EV Limited,"$21,850",Easterns Automotive Group of Laurel,Automatic,Front-Wheel Drive,Electric,4.9,"4,081 reviews","Laurel, MD (13 mi.)","34,284 mi."
2023 Chevrolet Bolt EUV FWD Premier,"$25,000",Koons Chevrolet of White Marsh,Automatic,Front-Wheel Drive,Electric,4.7,"1,752 reviews","White Marsh, MD (16 mi.)","12,304 mi."
2021 Hyundai Kona EV Ultimate,"$21,950",Nissan of White Marsh,Automatic,Front-Wheel Drive,Electric,4.1,33 reviews,"White Marsh, MD (16 mi.)","43,027 mi."
2018 Chevrolet Bolt EV Premier,"$18,950",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","23,183 mi."
2023 Chevrolet Bolt EUV LT,"$21,229",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","9,172 mi."
2022 Chevrolet Bolt EUV Premier,"$24,978",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","23,791 mi."
2018 Chevrolet Bolt EV LT,"$17,950",District Auto Group,Automatic,Front-Wheel Drive,Electric,5,24 reviews,"Marlow Heights, MD (32 mi.)","20,589 mi."
2018 Chevrolet Bolt EV Premier,"$19,275",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","25,741 mi."
2023 Chevrolet Bolt EUV FWD Premier,"$23,000",Koons Tysons Chrysler Dodge Jeep RAM,Automatic,Front-Wheel Drive,Electric,3.7,984 reviews,"Vienna, VA (38 mi.)","16,509 mi."
2020 Chevrolet Bolt EV FWD LT,"$18,950",Easterns Automotive Group of Alexandria,Automatic,Front-Wheel Drive,Electric,4.8,"1,026 reviews","Alexandria, VA (39 mi.)","35,679 mi."
2020 Hyundai IONIQ EV Limited,"$19,275",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","52,694 mi."
2021 Hyundai Kona EV SEL,"$20,850",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","20,219 mi."
2018 Chevrolet Bolt EV LT,"$17,490",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","15,525 mi."
2021 Chevrolet Bolt EV FWD LT,"$16,500",Fred's Executive Auto,Automatic,Front-Wheel Drive,Electric,4.3,471 reviews,"Woodbridge, VA (53 mi.)","28,029 mi."
2021 Hyundai Kona EV SEL,"$16,395",Rocky Ridge Auto Sales,Automatic,Front-Wheel Drive,Electric,0,640 reviews,"Ephrata, PA (72 mi.)","32,002 mi."
