Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
2016 Toyota Prius c One,"$13,755",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","80,093 mi."
2023 Chrysler Pacifica Hybrid Touring L,"$42,400",MotorWorld Pre-Owned,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Wilkes-Barre, PA (147 mi.)","6,962 mi."
2013 Lexus ES 300h Base,"$19,991",W & L Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Northumberland, PA (116 mi.)","80,419 mi."
2016 Ford C-Max Hybrid SE,"$11,799",CarVision of Trooper,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Trooper, PA (93 mi.)","68,707 mi."
2016 Toyota Prius c One,"$14,933",Star Auto Mall,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Bethlehem, PA (120 mi.)","57,534 mi."
2019 Honda Insight EX,"$21,467",Conicelli Autoplex,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Conshohocken, PA (95 mi.)","30,482 mi."
2020 Honda Insight EX,"$21,800",Casey Subaru,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Newport News, VA (150 mi.)","43,345 mi."
2021 Lexus ES 300h 300H,"$29,595",Sands Chrysler Jeep Dodge RAM,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Quakertown, PA (110 mi.)","37,346 mi."
2010 Lexus HS 250h 250H,"$7,995",Thompson Lexus Doylestown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Doylestown, PA (112 mi.)","149,814 mi."
2022 Toyota Camry Hybrid Nightshade,"$20,995",Ciocca Subaru of Allentown,CVT,Front-Wheel Drive,Hybrid,N/A,N/A,"Allentown, PA (110 mi.)","79,343 mi."
